m49_code,country,cpc_code,commodity,commodity_basket,year,decades,loss_percentage,food_supply_stage,method_data_collection
528,Netherlands,0111,Wheat,Cereals & Pulses,1999,1990,1.76,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0112,Maize (corn),Cereals & Pulses,1999,1990,0.46,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0115,Barley,Cereals & Pulses,1999,1990,0.78,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01253.02,"Onions and shallots, dry (excluding dehydrated)",Fruits And Vegetables,1999,1990,2.69,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1999,1990,2.4,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1999,1990,0.31,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0111,Wheat,Cereals & Pulses,1998,1990,1.77,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0112,Maize (corn),Cereals & Pulses,1998,1990,0.58,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0115,Barley,Cereals & Pulses,1998,1990,1.13,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0116,Rye,Cereals & Pulses,1998,1990,1.24,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01253.02,"Onions and shallots, dry (excluding dehydrated)",Fruits And Vegetables,1998,1990,24.45,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1998,1990,1.9,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1998,1990,0.47,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0111,Wheat,Cereals & Pulses,1997,1990,1.13,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0112,Maize (corn),Cereals & Pulses,1997,1990,0.71,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0115,Barley,Cereals & Pulses,1997,1990,0.33,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0116,Rye,Cereals & Pulses,1997,1990,0.85,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01253.02,"Onions and shallots, dry (excluding dehydrated)",Fruits And Vegetables,1997,1990,7.25,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1997,1990,1.94,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1997,1990,0.49,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0111,Wheat,Cereals & Pulses,1996,1990,1.42,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0112,Maize (corn),Cereals & Pulses,1996,1990,0.45,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0115,Barley,Cereals & Pulses,1996,1990,0.76,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0116,Rye,Cereals & Pulses,1996,1990,0.7,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01253.02,"Onions and shallots, dry (excluding dehydrated)",Fruits And Vegetables,1996,1990,7.43,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1996,1990,2.02,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1996,1990,0.5,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0111,Wheat,Cereals & Pulses,1995,1990,1.37,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0112,Maize (corn),Cereals & Pulses,1995,1990,0.48,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0115,Barley,Cereals & Pulses,1995,1990,0.88,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0116,Rye,Cereals & Pulses,1995,1990,1.33,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01191,Triticale,Cereals & Pulses,1995,1990,7.14,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01253.02,"Onions and shallots, dry (excluding dehydrated)",Fruits And Vegetables,1995,1990,7.14,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1995,1990,0.5,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0111,Wheat,Cereals & Pulses,1994,1990,1.22,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0112,Maize (corn),Cereals & Pulses,1994,1990,0.44,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0115,Barley,Cereals & Pulses,1994,1990,0.65,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1994,1990,0.32,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0111,Wheat,Cereals & Pulses,1993,1990,1.06,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0112,Maize (corn),Cereals & Pulses,1993,1990,0.73,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0115,Barley,Cereals & Pulses,1993,1990,0.93,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1993,1990,1.97,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1993,1990,0.32,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0111,Wheat,Cereals & Pulses,1992,1990,0.98,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0112,Maize (corn),Cereals & Pulses,1992,1990,0.41,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0115,Barley,Cereals & Pulses,1992,1990,0.66,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1992,1990,2.07,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0111,Wheat,Cereals & Pulses,1991,1990,1.06,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0112,Maize (corn),Cereals & Pulses,1991,1990,0.41,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,0115,Barley,Cereals & Pulses,1991,1990,0.84,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01191,Triticale,Cereals & Pulses,1991,1990,6.36,Whole supply chain,FAO's annual Agriculture Production Questionnaires
528,Netherlands,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1991,1990,2.09,Whole supply chain,FAO's annual Agriculture Production Questionnaires
53,Australia and New Zealand,01199.02,Mixed grain,Cereals & Pulses,2014,2010,38.0,Whole supply chain,Literature Review
53,Australia and New Zealand,01199.02,Mixed grain,Cereals & Pulses,2014,2010,38.0,Whole supply chain,Literature Review
53,Australia and New Zealand,02920,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails","Other crops (stimulants, spices, sugar, etc.)",2014,2010,50.0,Whole supply chain,Literature Review
540,New Caledonia,0111,Wheat,Cereals & Pulses,2017,2010,0.93,Whole supply chain,FAO's annual Agriculture Production Questionnaires
540,New Caledonia,0112,Maize (corn),Cereals & Pulses,2017,2010,1.08,Whole supply chain,FAO's annual Agriculture Production Questionnaires
540,New Caledonia,0111,Wheat,Cereals & Pulses,2016,2010,0.99,Whole supply chain,FAO's annual Agriculture Production Questionnaires
540,New Caledonia,0112,Maize (corn),Cereals & Pulses,2016,2010,1.37,Whole supply chain,FAO's annual Agriculture Production Questionnaires
540,New Caledonia,0111,Wheat,Cereals & Pulses,2015,2010,0.92,Whole supply chain,FAO's annual Agriculture Production Questionnaires
540,New Caledonia,0112,Maize (corn),Cereals & Pulses,2015,2010,1.51,Whole supply chain,FAO's annual Agriculture Production Questionnaires
554,New Zealand,01233,Eggplants (aubergines),Fruits And Vegetables,2003,2000,10.0,Export,No Data Collection Specified
554,New Zealand,01316,"Mangoes, guavas and mangosteens",Fruits And Vegetables,2003,2000,11.0,Export,No Data Collection Specified
554,New Zealand,01317,Papayas,Fruits And Vegetables,2003,2000,4.0,Export,No Data Collection Specified
554,New Zealand,01319,"Other tropical and subtropical fruits, n.e.c.",Fruits And Vegetables,2003,2000,8.0,Export,No Data Collection Specified
554,New Zealand,01233,Eggplants (aubergines),Fruits And Vegetables,2002,2000,11.0,Export,No Data Collection Specified
554,New Zealand,01316,"Mangoes, guavas and mangosteens",Fruits And Vegetables,2002,2000,11.0,Export,No Data Collection Specified
554,New Zealand,01317,Papayas,Fruits And Vegetables,2002,2000,5.0,Export,No Data Collection Specified
554,New Zealand,01319,"Other tropical and subtropical fruits, n.e.c.",Fruits And Vegetables,2002,2000,9.0,Export,No Data Collection Specified
554,New Zealand,01233,Eggplants (aubergines),Fruits And Vegetables,2001,2000,10.0,Export,No Data Collection Specified
554,New Zealand,01316,"Mangoes, guavas and mangosteens",Fruits And Vegetables,2001,2000,12.0,Export,No Data Collection Specified
554,New Zealand,01317,Papayas,Fruits And Vegetables,2001,2000,4.0,Export,No Data Collection Specified
554,New Zealand,01319,"Other tropical and subtropical fruits, n.e.c.",Fruits And Vegetables,2001,2000,8.0,Export,No Data Collection Specified
554,New Zealand,01233,Eggplants (aubergines),Fruits And Vegetables,2000,2000,9.0,Export,No Data Collection Specified
554,New Zealand,01316,"Mangoes, guavas and mangosteens",Fruits And Vegetables,2000,2000,13.0,Export,No Data Collection Specified
554,New Zealand,01317,Papayas,Fruits And Vegetables,2000,2000,4.5,Export,No Data Collection Specified
554,New Zealand,0115,Barley,Cereals & Pulses,1996,1990,4.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
554,New Zealand,0117,Oats,Cereals & Pulses,1996,1990,3.88,Whole supply chain,FAO's annual Agriculture Production Questionnaires
554,New Zealand,0115,Barley,Cereals & Pulses,1995,1990,4.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
554,New Zealand,0117,Oats,Cereals & Pulses,1995,1990,3.91,Whole supply chain,FAO's annual Agriculture Production Questionnaires
554,New Zealand,0115,Barley,Cereals & Pulses,1994,1990,4.07,Whole supply chain,FAO's annual Agriculture Production Questionnaires
554,New Zealand,0117,Oats,Cereals & Pulses,1994,1990,3.98,Whole supply chain,FAO's annual Agriculture Production Questionnaires
554,New Zealand,0115,Barley,Cereals & Pulses,1993,1990,4.01,Whole supply chain,FAO's annual Agriculture Production Questionnaires
554,New Zealand,0117,Oats,Cereals & Pulses,1993,1990,4.05,Whole supply chain,FAO's annual Agriculture Production Questionnaires
554,New Zealand,0115,Barley,Cereals & Pulses,1992,1990,4.02,Whole supply chain,FAO's annual Agriculture Production Questionnaires
554,New Zealand,0117,Oats,Cereals & Pulses,1992,1990,3.99,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,2013,2010,15.0,Unknown,Expert Opinion
558,Nicaragua,0113,Rice,Cereals & Pulses,2013,2010,15.0,Unknown,Unknown
558,Nicaragua,01701,"Beans, dry",Cereals & Pulses,2013,2010,15.0,Unknown,Expert Opinion
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,2006,2000,22.36,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,2006,2000,1.76,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,2005,2000,18.94,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,2005,2000,1.77,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",2005,2000,0.69,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,2004,2000,22.31,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,2004,2000,2.37,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",2004,2000,0.62,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,2003,2000,20.11,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,2003,2000,2.55,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",2003,2000,0.58,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,2002,2000,22.31,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,2002,2000,2.77,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",2002,2000,0.83,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,2001,2000,22.92,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,2001,2000,3.16,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",2001,2000,0.52,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,2000,2000,20.39,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,2000,2000,2.69,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",2000,2000,3.13,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,1999,1990,25.71,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,1999,1990,4.14,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",1999,1990,1.83,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,1998,1990,19.21,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,1998,1990,2.55,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",1998,1990,2.45,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,1997,1990,27.08,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,1997,1990,2.85,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",1997,1990,4.52,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,1996,1990,19.41,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,1996,1990,2.73,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",1996,1990,3.2,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,1995,1990,17.73,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,1995,1990,2.08,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",1995,1990,1.86,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,1994,1990,20.44,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,1994,1990,2.68,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",1994,1990,1.94,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,1993,1990,17.55,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0113,Rice,Cereals & Pulses,1993,1990,2.59,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,23520,Refined sugar,"Other crops (stimulants, spices, sugar, etc.)",1993,1990,2.51,Whole supply chain,FAO's annual Agriculture Production Questionnaires
558,Nicaragua,0112,Maize (corn),Cereals & Pulses,1992,1990,17.42,Whole supply chain,FAO's annual Agriculture Production Questionnaires
